ID,Gender,Race,Side,Blendshape,Rating,Pgender,Prace,ScreenSize
BA005,Female,Asian,Left,Cheeks Puffed,3,Female,Black,small
BA006,Female,Asian,Left,Cheeks Puffed,2,Female,Black,medium/large
BA007,Female,Asian,Left,Cheeks Puffed,5,Female,Black,large
BA008,Female,Asian,Left,Cheeks Puffed,4,Female,Black,medium
BA009,Female,Asian,Left,Cheeks Puffed,5,Female,Black,medium
BA010,Female,Asian,Left,Cheeks Puffed,4,Female,Black,medium
BA011,Female,Asian,Left,Cheeks Puffed,2,Female,Black,medium/large
BA012,Female,Asian,Left,Cheeks Puffed,5,Female,Black,medium
BA013,Female,Asian,Left,Cheeks Puffed,4,Female,Black,medium
BA014,Female,Asian,Left,Cheeks Puffed,2,Female,Black,medium
BA015,Female,Asian,Left,Cheeks Puffed,3,Female,Black,medium
BA016,Female,Asian,Left,Cheeks Puffed,2,Female,Black,large
BA017,Female,Asian,Left,Cheeks Puffed,4,Female,Black,medium
BA018,Female,Asian,Left,Cheeks Puffed,3,Female,Black,small
BA019,Female,Asian,Left,Cheeks Puffed,5,Female,Black,medium
BA020,Female,Asian,Left,Cheeks Puffed,5,Female,Black,medium/large
WA001,Female,Asian,Left,Cheeks Puffed,3,Female,White,medium
WA002,Female,Asian,Left,Cheeks Puffed,5,Female,White,small
WA003,Female,Asian,Left,Cheeks Puffed,3,Female,White,medium
WA004,Female,Asian,Left,Cheeks Puffed,3,Female,White,medium/large
WA005,Female,Asian,Left,Cheeks Puffed,4,Female,White,medium/large
WA006,Female,Asian,Left,Cheeks Puffed,2,Female,White,large
WA007,Female,Asian,Left,Cheeks Puffed,2,Female,White,medium
WA008,Female,Asian,Left,Cheeks Puffed,2,Female,White,medium
WA009,Female,Asian,Left,Cheeks Puffed,4,Female,White,medium/large
WA010,Female,Asian,Left,Cheeks Puffed,3,Female,White,medium/large
WA011,Female,Asian,Left,Cheeks Puffed,4,Female,White,medium
WA012,Female,Asian,Left,Cheeks Puffed,3,Female,White,medium
WA013,Female,Asian,Left,Cheeks Puffed,3,Female,White,medium
WA014,Female,Asian,Left,Cheeks Puffed,2,Female,White,medium
WA015,Female,Asian,Left,Cheeks Puffed,3,Female,White,medium
WA016,Female,Asian,Left,Cheeks Puffed,3,Female,White,large
WA017,Female,Asian,Left,Cheeks Puffed,2,Female,White,medium/large
WA018,Female,Asian,Left,Cheeks Puffed,3,Female,White,medium
WA019,Female,Asian,Left,Cheeks Puffed,3,Female,White,medium
WA020,Female,Asian,Left,Cheeks Puffed,2,Female,White,medium
MA001,Female,Asian,Left,Cheeks Puffed,5,Male,Asian,medium
MA002,Female,Asian,Left,Cheeks Puffed,3,Male,Asian,large
MA003,Female,Asian,Left,Cheeks Puffed,4,Male,Asian,medium/large
MA004,Female,Asian,Left,Cheeks Puffed,3,Male,Asian,large
MA005,Female,Asian,Left,Cheeks Puffed,2,Male,Asian,large
MA006,Female,Asian,Left,Cheeks Puffed,5,Male,Asian,medium
MA007,Female,Asian,Left,Cheeks Puffed,5,Male,Asian,medium
MA008,Female,Asian,Left,Cheeks Puffed,4,Male,Asian,medium
MA009,Female,Asian,Left,Cheeks Puffed,3,Male,Asian,medium
MA010,Female,Asian,Left,Cheeks Puffed,3,Male,Asian,small
MA011,Female,Asian,Left,Cheeks Puffed,2,Male,Asian,small
MA012,Female,Asian,Left,Cheeks Puffed,3,Male,Asian,medium/large
MA013,Female,Asian,Left,Cheeks Puffed,3,Male,Asian,medium
MA014,Female,Asian,Left,Cheeks Puffed,4,Male,Asian,small
MA015,Female,Asian,Left,Cheeks Puffed,4,Male,Asian,medium/large
MA016,Female,Asian,Left,Cheeks Puffed,3,Male,Asian,small
MA017,Female,Asian,Left,Cheeks Puffed,4,Male,Asian,medium
MA018,Female,Asian,Left,Cheeks Puffed,3,Male,Asian,medium
MA019,Female,Asian,Left,Cheeks Puffed,5,Male,Asian,medium/large
MA020,Female,Asian,Left,Cheeks Puffed,3,Male,Asian,medium
MBA001,Female,Asian,Left,Cheeks Puffed,4,Male,Black,medium/large
MBA002,Female,Asian,Left,Cheeks Puffed,3,Male,Black,small
MBA003,Female,Asian,Left,Cheeks Puffed,2,Male,Black,medium
MBA004,Female,Asian,Left,Cheeks Puffed,3,Male,Black,small
MBA005,Female,Asian,Left,Cheeks Puffed,3,Male,Black,small
MBA006,Female,Asian,Left,Cheeks Puffed,4,Male,Black,medium
MBA007,Female,Asian,Left,Cheeks Puffed,2,Male,Black,medium/large
MBA008,Female,Asian,Left,Cheeks Puffed,4,Male,Black,medium
MBA009,Female,Asian,Left,Cheeks Puffed,5,Male,Black,medium/large
MBA010,Female,Asian,Left,Cheeks Puffed,4,Male,Black,medium/large
MBA011,Female,Asian,Left,Cheeks Puffed,2,Male,Black,large
MBA012,Female,Asian,Left,Cheeks Puffed,3,Male,Black,large
MBA013,Female,Asian,Left,Cheeks Puffed,3,Male,Black,medium
MBA014,Female,Asian,Left,Cheeks Puffed,3,Male,Black,medium
MBA015,Female,Asian,Left,Cheeks Puffed,5,Male,Black,medium
MBA016,Female,Asian,Left,Cheeks Puffed,5,Male,Black,medium
MBA017,Female,Asian,Left,Cheeks Puffed,4,Male,Black,medium
MBA018,Female,Asian,Left,Cheeks Puffed,3,Male,Black,medium
MBA019,Female,Asian,Left,Cheeks Puffed,3,Male,Black,medium
MBA020,Female,Asian,Left,Cheeks Puffed,3,Male,Black,large
MWA001,Female,Asian,Left,Cheeks Puffed,4,Male,White,medium
MWA002,Female,Asian,Left,Cheeks Puffed,2,Male,White,medium
MWA003,Female,Asian,Left,Cheeks Puffed,3,Male,White,medium
MWA004,Female,Asian,Left,Cheeks Puffed,2,Male,White,medium
MWA005,Female,Asian,Left,Cheeks Puffed,4,Male,White,medium
MWA006,Female,Asian,Left,Cheeks Puffed,3,Male,White,medium
MWA007,Female,Asian,Left,Cheeks Puffed,2,Male,White,medium/large
MWA008,Female,Asian,Left,Cheeks Puffed,3,Male,White,medium/large
MWA009,Female,Asian,Left,Cheeks Puffed,3,Male,White,large
MWA010,Female,Asian,Left,Cheeks Puffed,2,Male,White,medium
MWA011,Female,Asian,Left,Cheeks Puffed,4,Male,White,medium/large
MWA012,Female,Asian,Left,Cheeks Puffed,3,Male,White,small
MWA013,Female,Asian,Left,Cheeks Puffed,2,Male,White,medium
MWA014,Female,Asian,Left,Cheeks Puffed,5,Male,White,medium/large
MWA015,Female,Asian,Left,Cheeks Puffed,4,Male,White,large
MWA016,Female,Asian,Left,Cheeks Puffed,3,Male,White,large
MWA017,Female,Asian,Left,Cheeks Puffed,2,Male,White,medium
MWA018,Female,Asian,Left,Cheeks Puffed,3,Male,White,medium/large
MWA019,Female,Asian,Left,Cheeks Puffed,4,Male,White,medium/large
MWA020,Female,Asian,Left,Cheeks Puffed,2,Male,White,large
FA001,Female,Asian,Left,Cheeks Inhaled,5,Female,Asian,medium
FA002,Female,Asian,Left,Cheeks Inhaled,5,Female,Asian,medium
FA003,Female,Asian,Left,Cheeks Inhaled,5,Female,Asian,small
FA004,Female,Asian,Left,Cheeks Inhaled,3,Female,Asian,medium
FA005,Female,Asian,Left,Cheeks Inhaled,5,Female,Asian,small
FA006,Female,Asian,Left,Cheeks Inhaled,5,Female,Asian,small
FA007,Female,Asian,Left,Cheeks Inhaled,5,Female,Asian,medium
FA008,Female,Asian,Left,Cheeks Inhaled,4,Female,Asian,large
FA009,Female,Asian,Left,Cheeks Inhaled,5,Female,Asian,medium
FA010,Female,Asian,Left,Cheeks Inhaled,4,Female,Asian,medium
FA011,Female,Asian,Left,Cheeks Inhaled,5,Female,Asian,small
FA012,Female,Asian,Left,Cheeks Inhaled,3,Female,Asian,medium/large
FA013,Female,Asian,Left,Cheeks Inhaled,3,Female,Asian,medium/large
FA014,Female,Asian,Left,Cheeks Inhaled,5,Female,Asian,medium
FA015,Female,Asian,Left,Cheeks Inhaled,5,Female,Asian,medium
FA016,Female,Asian,Left,Cheeks Inhaled,4,Female,Asian,small
FA017,Female,Asian,Left,Cheeks Inhaled,5,Female,Asian,medium
FA018,Female,Asian,Left,Cheeks Inhaled,5,Female,Asian,medium
FA019,Female,Asian,Left,Cheeks Inhaled,5,Female,Asian,large
FA020,Female,Asian,Left,Cheeks Inhaled,4,Female,Asian,medium
BA001,Female,Asian,Left,Cheeks Inhaled,4,Female,Black,medium
BA002,Female,Asian,Left,Cheeks Inhaled,3,Female,Black,small
BA003,Female,Asian,Left,Cheeks Inhaled,4,Female,Black,medium
BA004,Female,Asian,Left,Cheeks Inhaled,4,Female,Black,medium
BA005,Female,Asian,Left,Cheeks Inhaled,3,Female,Black,small
BA006,Female,Asian,Left,Cheeks Inhaled,3,Female,Black,medium/large
BA007,Female,Asian,Left,Cheeks Inhaled,5,Female,Black,large
BA008,Female,Asian,Left,Cheeks Inhaled,3,Female,Black,medium
BA009,Female,Asian,Left,Cheeks Inhaled,5,Female,Black,medium
BA010,Female,Asian,Left,Cheeks Inhaled,4,Female,Black,medium
BA011,Female,Asian,Left,Cheeks Inhaled,2,Female,Black,medium/large
BA012,Female,Asian,Left,Cheeks Inhaled,5,Female,Black,medium
BA013,Female,Asian,Left,Cheeks Inhaled,2,Female,Black,medium
BA014,Female,Asian,Left,Cheeks Inhaled,2,Female,Black,medium
BA015,Female,Asian,Left,Cheeks Inhaled,3,Female,Black,medium
BA016,Female,Asian,Left,Cheeks Inhaled,3,Female,Black,large
BA017,Female,Asian,Left,Cheeks Inhaled,5,Female,Black,medium
BA018,Female,Asian,Left,Cheeks Inhaled,3,Female,Black,small
BA019,Female,Asian,Left,Cheeks Inhaled,5,Female,Black,medium
BA020,Female,Asian,Left,Cheeks Inhaled,5,Female,Black,medium/large
WA001,Female,Asian,Left,Cheeks Inhaled,4,Female,White,medium
WA002,Female,Asian,Left,Cheeks Inhaled,5,Female,White,small
WA003,Female,Asian,Left,Cheeks Inhaled,3,Female,White,medium
WA004,Female,Asian,Left,Cheeks Inhaled,3,Female,White,medium/large
WA005,Female,Asian,Left,Cheeks Inhaled,4,Female,White,medium/large
WA006,Female,Asian,Left,Cheeks Inhaled,2,Female,White,large
WA007,Female,Asian,Left,Cheeks Inhaled,2,Female,White,medium
WA008,Female,Asian,Left,Cheeks Inhaled,3,Female,White,medium
WA009,Female,Asian,Left,Cheeks Inhaled,3,Female,White,medium/large
WA010,Female,Asian,Left,Cheeks Inhaled,3,Female,White,medium/large
WA011,Female,Asian,Left,Cheeks Inhaled,4,Female,White,medium
WA012,Female,Asian,Left,Cheeks Inhaled,3,Female,White,medium
WA013,Female,Asian,Left,Cheeks Inhaled,3,Female,White,medium
WA014,Female,Asian,Left,Cheeks Inhaled,2,Female,White,medium
WA015,Female,Asian,Left,Cheeks Inhaled,4,Female,White,medium
WA016,Female,Asian,Left,Cheeks Inhaled,3,Female,White,large
WA017,Female,Asian,Left,Cheeks Inhaled,2,Female,White,medium/large
WA018,Female,Asian,Left,Cheeks Inhaled,3,Female,White,medium
WA019,Female,Asian,Left,Cheeks Inhaled,5,Female,White,medium
WA020,Female,Asian,Left,Cheeks Inhaled,3,Female,White,medium
MA001,Female,Asian,Left,Cheeks Inhaled,5,Male,Asian,medium
MA002,Female,Asian,Left,Cheeks Inhaled,3,Male,Asian,large
MA003,Female,Asian,Left,Cheeks Inhaled,5,Male,Asian,medium/large
MA004,Female,Asian,Left,Cheeks Inhaled,3,Male,Asian,large
MA005,Female,Asian,Left,Cheeks Inhaled,4,Male,Asian,large
MA006,Female,Asian,Left,Cheeks Inhaled,5,Male,Asian,medium
MA007,Female,Asian,Left,Cheeks Inhaled,5,Male,Asian,medium
MA008,Female,Asian,Left,Cheeks Inhaled,4,Male,Asian,medium
MA009,Female,Asian,Left,Cheeks Inhaled,3,Male,Asian,medium
MA010,Female,Asian,Left,Cheeks Inhaled,2,Male,Asian,small
MA011,Female,Asian,Left,Cheeks Inhaled,2,Male,Asian,small
MA012,Female,Asian,Left,Cheeks Inhaled,5,Male,Asian,medium/large
MA013,Female,Asian,Left,Cheeks Inhaled,3,Male,Asian,medium
MA014,Female,Asian,Left,Cheeks Inhaled,3,Male,Asian,small
MA015,Female,Asian,Left,Cheeks Inhaled,3,Male,Asian,medium/large
MA016,Female,Asian,Left,Cheeks Inhaled,2,Male,Asian,small
MA017,Female,Asian,Left,Cheeks Inhaled,4,Male,Asian,medium
MA018,Female,Asian,Left,Cheeks Inhaled,4,Male,Asian,medium
MA019,Female,Asian,Left,Cheeks Inhaled,5,Male,Asian,medium/large
MA020,Female,Asian,Left,Cheeks Inhaled,2,Male,Asian,medium
MBA001,Female,Asian,Left,Cheeks Inhaled,2,Male,Black,medium/large
MBA002,Female,Asian,Left,Cheeks Inhaled,4,Male,Black,small
MBA003,Female,Asian,Left,Cheeks Inhaled,2,Male,Black,medium
MBA004,Female,Asian,Left,Cheeks Inhaled,4,Male,Black,small
MBA005,Female,Asian,Left,Cheeks Inhaled,4,Male,Black,small
MBA006,Female,Asian,Left,Cheeks Inhaled,5,Male,Black,medium
MBA007,Female,Asian,Left,Cheeks Inhaled,3,Male,Black,medium/large
MBA008,Female,Asian,Left,Cheeks Inhaled,4,Male,Black,medium
MBA009,Female,Asian,Left,Cheeks Inhaled,5,Male,Black,medium/large
MBA010,Female,Asian,Left,Cheeks Inhaled,4,Male,Black,medium/large
MBA011,Female,Asian,Left,Cheeks Inhaled,3,Male,Black,large
MBA012,Female,Asian,Left,Cheeks Inhaled,5,Male,Black,large
MBA013,Female,Asian,Left,Cheeks Inhaled,4,Male,Black,medium
MBA014,Female,Asian,Left,Cheeks Inhaled,3,Male,Black,medium
MBA015,Female,Asian,Left,Cheeks Inhaled,5,Male,Black,medium
MBA016,Female,Asian,Left,Cheeks Inhaled,5,Male,Black,medium
MBA017,Female,Asian,Left,Cheeks Inhaled,3,Male,Black,medium
MBA018,Female,Asian,Left,Cheeks Inhaled,3,Male,Black,medium
MBA019,Female,Asian,Left,Cheeks Inhaled,2,Male,Black,medium
MBA020,Female,Asian,Left,Cheeks Inhaled,3,Male,Black,large
MWA001,Female,Asian,Left,Cheeks Inhaled,4,Male,White,medium
MWA002,Female,Asian,Left,Cheeks Inhaled,2,Male,White,medium
MWA003,Female,Asian,Left,Cheeks Inhaled,3,Male,White,medium
MWA004,Female,Asian,Left,Cheeks Inhaled,2,Male,White,medium
MWA005,Female,Asian,Left,Cheeks Inhaled,1,Male,White,medium
MWA006,Female,Asian,Left,Cheeks Inhaled,4,Male,White,medium
MWA007,Female,Asian,Left,Cheeks Inhaled,3,Male,White,medium/large
MWA008,Female,Asian,Left,Cheeks Inhaled,4,Male,White,medium/large
MWA009,Female,Asian,Left,Cheeks Inhaled,2,Male,White,large
MWA010,Female,Asian,Left,Cheeks Inhaled,2,Male,White,medium
MWA011,Female,Asian,Left,Cheeks Inhaled,3,Male,White,medium/large
MWA012,Female,Asian,Left,Cheeks Inhaled,3,Male,White,small
MWA013,Female,Asian,Left,Cheeks Inhaled,2,Male,White,medium
MWA014,Female,Asian,Left,Cheeks Inhaled,5,Male,White,medium/large
MWA015,Female,Asian,Left,Cheeks Inhaled,4,Male,White,large
MWA016,Female,Asian,Left,Cheeks Inhaled,3,Male,White,large
MWA017,Female,Asian,Left,Cheeks Inhaled,3,Male,White,medium
MWA018,Female,Asian,Left,Cheeks Inhaled,4,Male,White,medium/large
MWA019,Female,Asian,Left,Cheeks Inhaled,5,Male,White,medium/large
MWA020,Female,Asian,Left,Cheeks Inhaled,3,Male,White,large
FA001,Male,White,Right,Neutral,2,Female,Asian,medium
FA002,Male,White,Right,Neutral,1,Female,Asian,medium
FA003,Male,White,Right,Neutral,1,Female,Asian,small
FA004,Male,White,Right,Neutral,1,Female,Asian,medium
FA005,Male,White,Right,Neutral,1,Female,Asian,small
FA006,Male,White,Right,Neutral,2,Female,Asian,small
FA007,Male,White,Right,Neutral,2,Female,Asian,medium
FA008,Male,White,Right,Neutral,2,Female,Asian,large
FA009,Male,White,Right,Neutral,1,Female,Asian,medium
FA010,Male,White,Right,Neutral,1,Female,Asian,medium
FA011,Male,White,Right,Neutral,1,Female,Asian,small
FA012,Male,White,Right,Neutral,1,Female,Asian,medium/large
FA013,Male,White,Right,Neutral,1,Female,Asian,medium/large
FA014,Male,White,Right,Neutral,1,Female,Asian,medium
FA015,Male,White,Right,Neutral,1,Female,Asian,medium
FA016,Male,White,Right,Neutral,4,Female,Asian,small
FA017,Male,White,Right,Neutral,1,Female,Asian,medium
FA018,Male,White,Right,Neutral,1,Female,Asian,medium
FA019,Male,White,Right,Neutral,1,Female,Asian,large
FA020,Male,White,Right,Neutral,1,Female,Asian,medium
BA001,Male,White,Right,Neutral,1,Female,Black,medium
BA002,Male,White,Right,Neutral,1,Female,Black,small
BA003,Male,White,Right,Neutral,1,Female,Black,medium
BA004,Male,White,Right,Neutral,1,Female,Black,medium
BA005,Male,White,Right,Neutral,1,Female,Black,small
BA006,Male,White,Right,Neutral,1,Female,Black,medium/large
BA007,Male,White,Right,Neutral,4,Female,Black,large
BA008,Male,White,Right,Neutral,1,Female,Black,medium
BA009,Male,White,Right,Neutral,1,Female,Black,medium
BA010,Male,White,Right,Neutral,1,Female,Black,medium
BA011,Male,White,Right,Neutral,1,Female,Black,medium/large
BA012,Male,White,Right,Neutral,1,Female,Black,medium
BA013,Male,White,Right,Neutral,1,Female,Black,medium
BA014,Male,White,Right,Neutral,1,Female,Black,medium
BA015,Male,White,Right,Neutral,1,Female,Black,medium
BA016,Male,White,Right,Neutral,1,Female,Black,large
BA017,Male,White,Right,Neutral,1,Female,Black,medium
BA018,Male,White,Right,Neutral,1,Female,Black,small
BA019,Male,White,Right,Neutral,1,Female,Black,medium
BA020,Male,White,Right,Neutral,1,Female,Black,medium/large
WA001,Male,White,Right,Neutral,1,Female,White,medium
WA002,Male,White,Right,Neutral,1,Female,White,small
WA003,Male,White,Right,Neutral,1,Female,White,medium
WA004,Male,White,Right,Neutral,1,Female,White,medium/large
WA005,Male,White,Right,Neutral,1,Female,White,medium/large
WA006,Male,White,Right,Neutral,1,Female,White,large
WA007,Male,White,Right,Neutral,1,Female,White,medium
WA008,Male,White,Right,Neutral,1,Female,White,medium
WA009,Male,White,Right,Neutral,1,Female,White,medium/large
WA010,Male,White,Right,Neutral,1,Female,White,medium/large
WA011,Male,White,Right,Neutral,1,Female,White,medium
WA012,Male,White,Right,Neutral,2,Female,White,medium
WA013,Male,White,Right,Neutral,1,Female,White,medium
WA014,Male,White,Right,Neutral,1,Female,White,medium
WA015,Male,White,Right,Neutral,1,Female,White,medium
WA016,Male,White,Right,Neutral,1,Female,White,large
WA017,Male,White,Right,Neutral,1,Female,White,medium/large
WA018,Male,White,Right,Neutral,1,Female,White,medium
WA019,Male,White,Right,Neutral,1,Female,White,medium
WA020,Male,White,Right,Neutral,2,Female,White,medium
MA001,Male,White,Right,Neutral,2,Male,Asian,medium
MA002,Male,White,Right,Neutral,1,Male,Asian,large
MA003,Male,White,Right,Neutral,1,Male,Asian,medium/large
MA004,Male,White,Right,Neutral,1,Male,Asian,large
MA005,Male,White,Right,Neutral,1,Male,Asian,large
MA006,Male,White,Right,Neutral,1,Male,Asian,medium
MA007,Male,White,Right,Neutral,1,Male,Asian,medium
MA008,Male,White,Right,Neutral,2,Male,Asian,medium
MA009,Male,White,Right,Neutral,1,Male,Asian,medium
MA010,Male,White,Right,Neutral,1,Male,Asian,small
MA011,Male,White,Right,Neutral,1,Male,Asian,small
MA012,Male,White,Right,Neutral,1,Male,Asian,medium/large
MA013,Male,White,Right,Neutral,1,Male,Asian,medium
MA014,Male,White,Right,Neutral,1,Male,Asian,small
MA015,Male,White,Right,Neutral,1,Male,Asian,medium/large
MA016,Male,White,Right,Neutral,2,Male,Asian,small
MA017,Male,White,Right,Neutral,2,Male,Asian,medium
MA018,Male,White,Right,Neutral,1,Male,Asian,medium
MA019,Male,White,Right,Neutral,1,Male,Asian,medium/large
MA020,Male,White,Right,Neutral,1,Male,Asian,medium
MBA001,Male,White,Right,Neutral,1,Male,Black,medium/large
MBA002,Male,White,Right,Neutral,1,Male,Black,small
MBA003,Male,White,Right,Neutral,1,Male,Black,medium
MBA004,Male,White,Right,Neutral,1,Male,Black,small
MBA005,Male,White,Right,Neutral,1,Male,Black,small
MBA006,Male,White,Right,Neutral,1,Male,Black,medium
MBA007,Male,White,Right,Neutral,1,Male,Black,medium/large
MBA008,Male,White,Right,Neutral,1,Male,Black,medium
MBA009,Male,White,Right,Neutral,1,Male,Black,medium/large
MBA010,Male,White,Right,Neutral,2,Male,Black,medium/large
MBA011,Male,White,Right,Neutral,1,Male,Black,large
MBA012,Male,White,Right,Neutral,1,Male,Black,large
MBA013,Male,White,Right,Neutral,1,Male,Black,medium
MBA014,Male,White,Right,Neutral,1,Male,Black,medium
MBA015,Male,White,Right,Neutral,1,Male,Black,medium
MBA016,Male,White,Right,Neutral,1,Male,Black,medium
MBA017,Male,White,Right,Neutral,1,Male,Black,medium
MBA018,Male,White,Right,Neutral,1,Male,Black,medium
MBA019,Male,White,Right,Neutral,1,Male,Black,medium
MBA020,Male,White,Right,Neutral,1,Male,Black,large
MWA001,Male,White,Right,Neutral,1,Male,White,medium
MWA002,Male,White,Right,Neutral,1,Male,White,medium
MWA003,Male,White,Right,Neutral,1,Male,White,medium
MWA004,Male,White,Right,Neutral,1,Male,White,medium
MWA005,Male,White,Right,Neutral,1,Male,White,medium
MWA006,Male,White,Right,Neutral,1,Male,White,medium
MWA007,Male,White,Right,Neutral,2,Male,White,medium/large
MWA008,Male,White,Right,Neutral,1,Male,White,medium/large
MWA009,Male,White,Right,Neutral,1,Male,White,large
MWA010,Male,White,Right,Neutral,2,Male,White,medium
MWA011,Male,White,Right,Neutral,1,Male,White,medium/large
MWA012,Male,White,Right,Neutral,1,Male,White,small
MWA013,Male,White,Right,Neutral,1,Male,White,medium
MWA014,Male,White,Right,Neutral,1,Male,White,medium/large
MWA015,Male,White,Right,Neutral,1,Male,White,large
MWA016,Male,White,Right,Neutral,1,Male,White,large
MWA017,Male,White,Right,Neutral,1,Male,White,medium
MWA018,Male,White,Right,Neutral,1,Male,White,medium/large
MWA019,Male,White,Right,Neutral,1,Male,White,medium/large
MWA020,Male,White,Right,Neutral,2,Male,White,large
FA001,Male,White,Right,Eyes Closed,5,Female,Asian,medium
FA002,Male,White,Right,Eyes Closed,5,Female,Asian,medium
FA003,Male,White,Right,Eyes Closed,5,Female,Asian,small
FA004,Male,White,Right,Eyes Closed,3,Female,Asian,medium
FA005,Male,White,Right,Eyes Closed,5,Female,Asian,small
FA006,Male,White,Right,Eyes Closed,5,Female,Asian,small
FA007,Male,White,Right,Eyes Closed,3,Female,Asian,medium
FA008,Male,White,Right,Eyes Closed,5,Female,Asian,large
FA009,Male,White,Right,Eyes Closed,4,Female,Asian,medium
FA010,Male,White,Right,Eyes Closed,5,Female,Asian,medium
FA011,Male,White,Right,Eyes Closed,5,Female,Asian,small
FA012,Male,White,Right,Eyes Closed,5,Female,Asian,medium/large
FA013,Male,White,Right,Eyes Closed,5,Female,Asian,medium/large
FA014,Male,White,Right,Eyes Closed,5,Female,Asian,medium
FA015,Male,White,Right,Eyes Closed,2,Female,Asian,medium
FA016,Male,White,Right,Eyes Closed,3,Female,Asian,small
FA017,Male,White,Right,Eyes Closed,5,Female,Asian,medium
FA018,Male,White,Right,Eyes Closed,5,Female,Asian,medium
FA019,Male,White,Right,Eyes Closed,2,Female,Asian,large
FA020,Male,White,Right,Eyes Closed,5,Female,Asian,medium
BA001,Male,White,Right,Eyes Closed,2,Female,Black,medium
BA002,Male,White,Right,Eyes Closed,4,Female,Black,small
BA003,Male,White,Right,Eyes Closed,4,Female,Black,medium
BA004,Male,White,Right,Eyes Closed,4,Female,Black,medium
BA005,Male,White,Right,Eyes Closed,4,Female,Black,small
BA006,Male,White,Right,Eyes Closed,2,Female,Black,medium/large
BA007,Male,White,Right,Eyes Closed,5,Female,Black,large
BA008,Male,White,Right,Eyes Closed,5,Female,Black,medium
BA009,Male,White,Right,Eyes Closed,5,Female,Black,medium
BA010,Male,White,Right,Eyes Closed,4,Female,Black,medium
BA011,Male,White,Right,Eyes Closed,2,Female,Black,medium/large
BA012,Male,White,Right,Eyes Closed,5,Female,Black,medium
BA013,Male,White,Right,Eyes Closed,4,Female,Black,medium
BA014,Male,White,Right,Eyes Closed,3,Female,Black,medium
BA015,Male,White,Right,Eyes Closed,2,Female,Black,medium
BA016,Male,White,Right,Eyes Closed,2,Female,Black,large
BA017,Male,White,Right,Eyes Closed,5,Female,Black,medium
BA018,Male,White,Right,Eyes Closed,4,Female,Black,small
BA019,Male,White,Right,Eyes Closed,4,Female,Black,medium
BA020,Male,White,Right,Eyes Closed,5,Female,Black,medium/large
WA001,Male,White,Right,Eyes Closed,5,Female,White,medium
WA002,Male,White,Right,Eyes Closed,3,Female,White,small
WA003,Male,White,Right,Eyes Closed,4,Female,White,medium
WA004,Male,White,Right,Eyes Closed,3,Female,White,medium/large
WA005,Male,White,Right,Eyes Closed,2,Female,White,medium/large
WA006,Male,White,Right,Eyes Closed,2,Female,White,large
WA007,Male,White,Right,Eyes Closed,3,Female,White,medium
WA008,Male,White,Right,Eyes Closed,4,Female,White,medium
WA009,Male,White,Right,Eyes Closed,3,Female,White,medium/large
WA010,Male,White,Right,Eyes Closed,5,Female,White,medium/large
WA011,Male,White,Right,Eyes Closed,5,Female,White,medium
WA012,Male,White,Right,Eyes Closed,3,Female,White,medium
WA013,Male,White,Right,Eyes Closed,3,Female,White,medium
WA014,Male,White,Right,Eyes Closed,3,Female,White,medium
WA015,Male,White,Right,Eyes Closed,3,Female,White,medium
WA016,Male,White,Right,Eyes Closed,2,Female,White,large
WA017,Male,White,Right,Eyes Closed,3,Female,White,medium/large
WA018,Male,White,Right,Eyes Closed,3,Female,White,medium
WA019,Male,White,Right,Eyes Closed,4,Female,White,medium
WA020,Male,White,Right,Eyes Closed,2,Female,White,medium
MA001,Male,White,Right,Eyes Closed,5,Male,Asian,medium
MA002,Male,White,Right,Eyes Closed,5,Male,Asian,large
MA003,Male,White,Right,Eyes Closed,4,Male,Asian,medium/large
MA004,Male,White,Right,Eyes Closed,3,Male,Asian,large
MA005,Male,White,Right,Eyes Closed,4,Male,Asian,large
MA006,Male,White,Right,Eyes Closed,5,Male,Asian,medium
MA007,Male,White,Right,Eyes Closed,5,Male,Asian,medium
MA008,Male,White,Right,Eyes Closed,3,Male,Asian,medium
MA009,Male,White,Right,Eyes Closed,5,Male,Asian,medium
MA010,Male,White,Right,Eyes Closed,3,Male,Asian,small
MA011,Male,White,Right,Eyes Closed,4,Male,Asian,small
MA012,Male,White,Right,Eyes Closed,5,Male,Asian,medium/large
MA013,Male,White,Right,Eyes Closed,4,Male,Asian,medium
MA014,Male,White,Right,Eyes Closed,4,Male,Asian,small
MA015,Male,White,Right,Eyes Closed,3,Male,Asian,medium/large
MA016,Male,White,Right,Eyes Closed,2,Male,Asian,small
MA017,Male,White,Right,Eyes Closed,5,Male,Asian,medium
MA018,Male,White,Right,Eyes Closed,5,Male,Asian,medium
MA019,Male,White,Right,Eyes Closed,4,Male,Asian,medium/large
MA020,Male,White,Right,Eyes Closed,2,Male,Asian,medium
MBA001,Male,White,Right,Eyes Closed,4,Male,Black,medium/large
MBA002,Male,White,Right,Eyes Closed,3,Male,Black,small
MBA003,Male,White,Right,Eyes Closed,2,Male,Black,medium
MBA004,Male,White,Right,Eyes Closed,1,Male,Black,small
MBA005,Male,White,Right,Eyes Closed,4,Male,Black,small
MBA006,Male,White,Right,Eyes Closed,5,Male,Black,medium
MBA007,Male,White,Right,Eyes Closed,1,Male,Black,medium/large
MBA008,Male,White,Right,Eyes Closed,3,Male,Black,medium
